title,artist,album,release_date,url,image_url,year,genre,mood
Andamaina,Rahul Nambiar,Valentine’S Day Special Telugu Love Songs,2019-02-13,https://open.spotify.com/track/2HEEHN2seupvzRMrHWzkTj,https://i.scdn.co/image/ab67616d0000b2730b6d032a8b8cfdd622508d8f,2019,Romantic,Happy
"Irumulu Ethukoni (From ""Swamiye Sharanam Ayyappa"")",S. P. Balasubrahmanyam,Hari Hara Chandana Telugu Devotional Songs,2019-11-21,https://open.spotify.com/track/5GyBSe2cwhM5Dam2g7kqKu,https://i.scdn.co/image/ab67616d0000b273dbf9fac4dcbfae60c3fa84e8,2019,Romantic,Happy
Ottesi Chebutaa Nenilaa,Yazin Nizar,Valentine’S Day Special Telugu Love Songs,2019-02-13,https://open.spotify.com/track/2xLqQ5nKoKtbAQxuKErkxq,https://i.scdn.co/image/ab67616d0000b2730b6d032a8b8cfdd622508d8f,2019,Romantic,Happy
"Oke Oka Lakshyam (From ""Ayyappa Bhakthi Maala"")",G. Ananad,Sabari Giri Sikharana Telugu Devotional Songs,2019-11-21,https://open.spotify.com/track/2JRvMFlpTNNT8qyrIAAFvR,https://i.scdn.co/image/ab67616d0000b2731ded573fad27df0b8ad4bd62,2019,Romantic,Happy
"Suprabhatham (From ""Ayyappa Bhakthi Maala"")",S. P. Balasubrahmanyam,Hari Hara Chandana Telugu Devotional Songs,2019-11-21,https://open.spotify.com/track/3Kzqv8Wrrdo48qvIRJolrp,https://i.scdn.co/image/ab67616d0000b273dbf9fac4dcbfae60c3fa84e8,2019,Romantic,Happy
"Jyoti Veligenu (From ""Sabarigirilo Chandrodayam"")",K. Veeramani,Ananda Roopa Sharanam Ayyappa Telugu Devotional Songs,2019-11-21,https://open.spotify.com/track/4gxDQJTsvEFnZr893Kh9sy,https://i.scdn.co/image/ab67616d0000b27333c18b93ee37a2a937170c96,2019,Romantic,Happy
Why Not,P V N S Rohit,Valentine’S Day Special Telugu Love Songs,2019-02-13,https://open.spotify.com/track/1KlOce6lkkTDcgwaKEkJP7,https://i.scdn.co/image/ab67616d0000b2730b6d032a8b8cfdd622508d8f,2019,Romantic,Happy
"Neeru Neeru (From ""Khaidi No 150"")",Shankar Mahadevan,Breaking My Heart Telugu Sad Songs,2019-05-13,https://open.spotify.com/track/3PKYMVBzdwgTLVXcTvLcQI,https://i.scdn.co/image/ab67616d0000b273386552327961774c2946b5fb,2019,Romantic,Happy
"Hari Hara Chandana (From ""Ayyappa Bhakthi Maala"")",S. P. Balasubrahmanyam,Hari Hara Chandana Telugu Devotional Songs,2019-11-21,https://open.spotify.com/track/374r1DJN2sokr4ZSAbSByX,https://i.scdn.co/image/ab67616d0000b273dbf9fac4dcbfae60c3fa84e8,2019,Romantic,Happy
"Koosindi Koyelamma (From ""Abbayegaru"")",S. P. Balasubrahmanyam,K.S. Chithra Birthday Special Telugu Hits 2019,2019-07-26,https://open.spotify.com/track/4yWqOGzqlQUAwzcWWR0wx0,https://i.scdn.co/image/ab67616d0000b2732cc4f33d1e130f690da36532,2019,Romantic,Happy
So Many So Many,Anurag Kulkarni,Valentine’S Day Special Telugu Love Songs,2019-02-13,https://open.spotify.com/track/402u5AEFMwyxKLfpnjzbfL,https://i.scdn.co/image/ab67616d0000b2730b6d032a8b8cfdd622508d8f,2019,Romantic,Happy
"Shabhari Paalika (From ""Sabarigiri Padayatraa"")",G. Ananad,Sabari Giri Sikharana Telugu Devotional Songs,2019-11-21,https://open.spotify.com/track/7bIVbTzPLxVZXj2vshQBib,https://i.scdn.co/image/ab67616d0000b2731ded573fad27df0b8ad4bd62,2019,Romantic,Happy
Rama Sakkanoda Ra Ra,Geetha Madhuri,Valentine’S Day Special Telugu Love Songs,2019-02-13,https://open.spotify.com/track/187vn7Ox4drMSRWiiwke9R,https://i.scdn.co/image/ab67616d0000b2730b6d032a8b8cfdd622508d8f,2019,Romantic,Happy
Bhakthika Mukthikai,Mano,Saranam Saraname - Telugu Special Ayyappa Songs,2019-10-28,https://open.spotify.com/track/5Pjm1l2UF8PmzuqXxCIzx0,https://i.scdn.co/image/ab67616d0000b2730ccf2933be9a083f0ab361fe,2019,Romantic,Happy
"Harivarasanam (From ""Abhishekam"")",K. J. Yesudas,Ananda Roopa Sharanam Ayyappa Telugu Devotional Songs,2019-11-21,https://open.spotify.com/track/1Rk9w6u2uFh0JKNxihhhlZ,https://i.scdn.co/image/ab67616d0000b27333c18b93ee37a2a937170c96,2019,Romantic,Happy
"Lokaveeram - Slokam (From ""Abhishekam"")",K. J. Yesudas,Ananda Roopa Sharanam Ayyappa Telugu Devotional Songs,2019-11-21,https://open.spotify.com/track/2QXVUDK5egbJAah8WnOvFh,https://i.scdn.co/image/ab67616d0000b27333c18b93ee37a2a937170c96,2019,Romantic,Happy
Paaliche,Vishal Chandrashekhar,Jackpot (Telugu) [Original Motion Picture Soundtrack],2019-07-27,https://open.spotify.com/track/5vLnm1Ak7veY5o0Ke8BzHU,https://i.scdn.co/image/ab67616d0000b2735c7aef05ba9bb384c1024dec,2019,Romantic,Happy
Vijayame,Vishal Chandrashekhar,Jackpot (Telugu) [Original Motion Picture Soundtrack],2019-07-27,https://open.spotify.com/track/2xRpIYfGqswk82oAbQ3eaH,https://i.scdn.co/image/ab67616d0000b2735c7aef05ba9bb384c1024dec,2019,Romantic,Happy
Show Yourself - Instrumental,Kristen Anderson-Lopez,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/69CSyDJNrbHPC6aCTZA8f4,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Exodus,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/2JrAJztsg53UYylI3oLWNH,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Sisters,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/6CD526eHi4lfvcnhCjbyAY,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Home - Outtake,Kristen Bell,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/6Jss3HdYxFoHQpFULuLi5M,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Lost in the Woods - Weezer Version/Instrumental,Kristen Anderson-Lopez,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/5IfuvuPmq9qnGwod6OZjCV,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
The Ship,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/2pnCo25OM3ltUIuHNSzO6n,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Maaye na mari naa premale (Ditty),Nakul Abhyankar,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/1wagDx7MFLhjoEaWbHK4M4,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Some Things Never Change - Instrumental,Kristen Anderson-Lopez,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/4CcU0GDTNWgtiSxqkg1laG,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Epilogue,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/7JotF9vb3NmNLi9ClJEtnL,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Reindeer Circle,Cantus,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/0G0wq3oHfeP5sEBCqa6tbQ,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Wind,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/4PWDNakavvreYRERCCrbXS,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
River Slide,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/5ANt18LkRJrmYbS7tyk2sB,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Ghosts of Arendelle Past,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/7whhwff8Vk1XCWl2ySHgJ9,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Rude Awakening,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/44OJLymOfDID9IVX2NIVUo,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Unmeltable Me - Outtake,Josh Gad,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/2ntNtQVsIx2TWKHJpPRBbs,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Into the Unknown - Panic! At The Disco Version/Instrumental,Kristen Anderson-Lopez,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/10jvuqottY0gSB6NKR9q2L,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
The Northuldra,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/4wXsMLhfwjR8tuxOLwLFVA,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Touchukega Touchu,Devu Mathew,Touch Phone -Telugu,2019-08-04,https://open.spotify.com/track/0f3GAs6IUuP77JOxylVlTd,https://i.scdn.co/image/ab67616d0000b27382bd39e1db021f150215924d,2019,Romantic,Happy
The Mist,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/63ea8i6oeeBdjgPJ27EhIB,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Reindeer(s) Are Better Than People (Cont.) - Instrumental,Kristen Anderson-Lopez,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/3fHOXpCIqEjXDMcEMnsiK5,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Lost in the Woods - Instrumental,Kristen Anderson-Lopez,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/05pfC5QJXxvUv8a9gtsFH8,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Fire and Ice,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/3nANqOPdIINAzaFA7bElZA,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Into the Unknown - Instrumental,Kristen Anderson-Lopez,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/3ynD4JA6cc3rToVnCgxjAL,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
The Flood,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/32dD16H8xtMRcXcWgikEwH,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Reunion,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/0hGwJmrxv3rOGfVEAP2KPF,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Earth Giants,Christophe Beck,Frozen 2 (Telugu Original Motion Picture Soundtrack/Deluxe Edition),2019-11-22,https://open.spotify.com/track/7LZcgPQLWvZE7iEPEfekC4,https://i.scdn.co/image/ab67616d0000b273adfdb809abdc7c5be1b62535,2019,Romantic,Happy
Nee Kannu Neeli Samudram - Telugu,Javed Ali,Uppena,2020-03-02,https://open.spotify.com/track/1C9SYGI40nNYh98gN87Fwr,https://i.scdn.co/image/ab67616d0000b27317e013ccb50703f3e9bcf1d8,2020,Romantic,Happy
Tharagathi Gadhi - Telugu,Kala Bhairava,Colour Photo,2020-08-27,https://open.spotify.com/track/7El6rXuDiiMNreCDv5QKBD,https://i.scdn.co/image/ab67616d0000b27359596d1f38a92acbc5003ab8,2020,Romantic,Happy
Ay Pilla - Telugu,Haricharan,Love Story,2020-03-12,https://open.spotify.com/track/5nVFeACm96rucybpDAjfK5,https://i.scdn.co/image/ab67616d0000b2732bc9c9353eb7cd25011c5cb6,2020,Romantic,Happy
Nakkileesu Golusu - Telugu,Raghu Kunche,Palasa 1978,2020-02-01,https://open.spotify.com/track/1VIaSk3fxqHAqsl25142Z6,https://i.scdn.co/image/ab67616d0000b273165f48ccce8306d12287b404,2020,Romantic,Happy
Manasa Manasa - Telugu,Sid Sriram,Most Eligible Bachelor,2020-03-02,https://open.spotify.com/track/4kEd65XC9mEFTiscE6f6N9,https://i.scdn.co/image/ab67616d0000b2736859786d8394802c78d8064e,2020,Romantic,Happy
Whattey Beauty - Telugu,Dhanunjay Seepana,Bheeshma,2020-02-02,https://open.spotify.com/track/3KUD3u6xFEIewEQVppwXbH,https://i.scdn.co/image/ab67616d0000b2739fd188b301bac900bca48d90,2020,Romantic,Happy
Vastunna Vachestunna - Telugu,Shreya Ghoshal,V,2020-03-10,https://open.spotify.com/track/0VMigv7BI8OpP6CRSkyKX6,https://i.scdn.co/image/ab67616d0000b2739ab723e0fc5c86b514d31477,2020,Romantic,Happy
Arere Aakasham - Telugu,Anurag Kulkarni,Colour Photo,2020-09-21,https://open.spotify.com/track/6w0C4Zk1SqRsZR3kCOiduW,https://i.scdn.co/image/ab67616d0000b273e2117ad120ea0343e98c0896,2020,Romantic,Happy
Maguva Maguva - Telugu,Sid Sriram,Vakeel Saab,2020-03-08,https://open.spotify.com/track/6LFJ5QC9Pa9RAnEzBymFTZ,https://i.scdn.co/image/ab67616d0000b2734034e73ecfb8d038683ddc9b,2020,Romantic,Happy
Sara Sari - Telugu,Anurag Kulkarni,Bheeshma,2020-02-09,https://open.spotify.com/track/2KITDNsklvrgQKFgqCfKwn,https://i.scdn.co/image/ab67616d0000b2733bb92a17e961e391a5e16e64,2020,Romantic,Happy
"Love Me Again (From ""Nannaku Prematho"")",Sooraj Santhosh,Telugu Love Songs Vol - 2,2020-02-13,https://open.spotify.com/track/53HAizwuHCqc8lMopG62aV,https://i.scdn.co/image/ab67616d0000b27396fb7b091fa6fa31ef13b225,2020,Romantic,Happy
Lord Shiva Songs Telugu,Kumar Swamy,Ninu Chudaka Nenundagalana Shiva,2020-11-27,https://open.spotify.com/track/6fynP2z5rI92584YhMZ6NM,https://i.scdn.co/image/ab67616d0000b2736a834de620fa425ff5f45b45,2020,Romantic,Happy
"Swathilo Muthyamantha (From ""Bangaru Bullodu"")",S. P. Balasubrahmanyam,Retro Telugu Hits Of Spb & Chitra,2020-06-12,https://open.spotify.com/track/4hkJCfhj1kcXPo66QEQufe,https://i.scdn.co/image/ab67616d0000b27354fd7d52ad9bb7d2444363c5,2020,Romantic,Happy
Rama Rama - Telugu,Sooraj Santhosh,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/0T8BKQhdxHSQ5VI3j8kFf3,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
Chitti Chilakamma,Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/3jrgAj650X8V9rJUhMefJm,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
Telugu Christmas Mashup,Kenny Salvadi Productions,Telugu Christmas Mashup,2020-11-18,https://open.spotify.com/track/39hd7vf41WPST0kkyILxm0,https://i.scdn.co/image/ab67616d0000b27328b49639dd5af73567e96f6d,2020,Romantic,Happy
Hey choosa - Telugu,Sanjana Kalamanje,Bheeshma,2020-03-03,https://open.spotify.com/track/2HwVeJKanuNEGipsvx01Wv,https://i.scdn.co/image/ab67616d0000b2735d1f275a53d4309b5cfb1037,2020,Romantic,Happy
Super Cute - Telugu,Nakash Aziz,Bheeshma,2020-02-19,https://open.spotify.com/track/5Y0X2kudA3h4nA2ZdfXn24,https://i.scdn.co/image/ab67616d0000b273d5488e70605b0cb08fdeeeef,2020,Romantic,Happy
Pranam - Telugu,Chinmayi,Jaanu,2020-01-21,https://open.spotify.com/track/46lCgHS3kGGhDLfYEx4ksD,https://i.scdn.co/image/ab67616d0000b273860e5dafd2dcd2228f6fc907,2020,Romantic,Happy
Jagadhanandhakaraka - Telugu,S. P. Balasubrahmanyam,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/2CWti968WtxWT9X8ilXcHG,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
"Pranaamam (From ""Janatha Garage"")",Shankar Mahadevan,Shankar Mahadevan Telugu Hit Songs - Birthday Special,2020-03-03,https://open.spotify.com/track/4u6IGQCMFm3pcbhpbLoQxV,https://i.scdn.co/image/ab67616d0000b273e5f2d941f849451724d3faa7,2020,Romantic,Happy
Ekaantham - Telugu,Ramya Behara,Colour Photo,2020-10-12,https://open.spotify.com/track/3tMLTmqPyJrhBzIHivX0fG,https://i.scdn.co/image/ab67616d0000b2737fed767d89faf8b2906dcf14,2020,Romantic,Happy
Sita Rama Charitham - Telugu,Anitha Karthikeyan,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/5vtLU1FvsGbdPu5g7C3bKV,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
Chitti Chitti Miriyalu,Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/2sG4yEOxfTGe0z01uxgcIe,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
Ningi Chutte - Telugu,Vijay Yesudas,Uma Maheswara Ugra Roopasya,2020-03-06,https://open.spotify.com/track/71NQSYsR5ZESF5kw5c5GW6,https://i.scdn.co/image/ab67616d0000b273c7df3e11a39ce781d35edeed,2020,Romantic,Happy
Baavochhadu - Telugu,Aditi Bhavaraju,Palasa 1978,2020-02-24,https://open.spotify.com/track/5w5BWHOZKOlooJVuxwnNt2,https://i.scdn.co/image/ab67616d0000b2735ce8f22b70502b7da026cb58,2020,Romantic,Happy
Sukhibhava Annaru (From “Nene Raju Nene Mantri”),Shreya Ghoshal,Telugu Love Songs Vol - 2,2020-02-13,https://open.spotify.com/track/53xLI9i2nco08MIuYEnooz,https://i.scdn.co/image/ab67616d0000b27396fb7b091fa6fa31ef13b225,2020,Romantic,Happy
Kotthaga Kotthaga - Telugu,Shreya Ghoshal,Miss India,2020-02-07,https://open.spotify.com/track/1Yya8FmPkx1dOrUwVPjTA0,https://i.scdn.co/image/ab67616d0000b2734d28328a84958f404cec948b,2020,Romantic,Happy
"Chupulatho Deepala (From ""Bengal Tiger"")",Vijay Prakash,Telugu Love Songs Vol - 1,2020-02-13,https://open.spotify.com/track/6RkzeRhaAuLQ7ibpMphaUy,https://i.scdn.co/image/ab67616d0000b2734f829ea8fb12aa14235653e0,2020,Romantic,Happy
"Raikachooste (From ""Allari Alludu"")",S. P. Balasubrahmanyam,Retro Telugu Hits Of Spb & Chitra,2020-06-12,https://open.spotify.com/track/4HyXdu9FidZM9dljXssiAv,https://i.scdn.co/image/ab67616d0000b27354fd7d52ad9bb7d2444363c5,2020,Romantic,Happy
Suddha Brahma - Telugu,Pranavi,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/3JKUK2qguEkHKM4whizpIN,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
Rama Rama Ane - Telugu,Shweta Mohan,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/3nB4LdzAge2GhaOdgogcIb,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
Chinni Papa (Baby Song),Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/6kOH4q1X1I4teU0ZB0SBEx,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
Aakesi Pappesi,Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/2BDXRSHHe8gGdjN1OTfh2c,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
Baava Baava,Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/5kUQMArkXGqV25ZY8UXaxe,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
"Guppedu Gundenu (From ""Bombai Priyudu"")",S. P. Balasubrahmanyam,Retro Telugu Hits Of Spb & Chitra,2020-06-12,https://open.spotify.com/track/6NaLiy6gBxC6Qn5VwhCM8j,https://i.scdn.co/image/ab67616d0000b27354fd7d52ad9bb7d2444363c5,2020,Romantic,Happy
"Nuvve Nuvve (From ""Kick 2"")",Jonita Gandhi,Telugu Love Songs Vol - 2,2020-02-13,https://open.spotify.com/track/5Fv0slQ1yGZgK216FND91d,https://i.scdn.co/image/ab67616d0000b27396fb7b091fa6fa31ef13b225,2020,Romantic,Happy
Mangalamu Ramunaku - Telugu,Anitha Karthikeyan,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/5fcIUSkUO2KQGXHNFmLyR9,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
Andhari Bhanduvayya - Telugu,S. P. Balasubrahmanyam,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/5AWIWUQEZfAYIbOpTWhUFv,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
Cheema Entho Chinnadi,Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/3yY7yq7wRLGFZ8vzTlvwoo,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
"Entha Ghatu Premayo (From ""Muta Mestri"")",S. P. Balasubrahmanyam,Sangeethotsavam - Best Telugu Duets Of Spb & Chitra Vol-1,2020-09-14,https://open.spotify.com/track/4Lxn3EtNn4EmO8eckfUdji,https://i.scdn.co/image/ab67616d0000b2734e82ee02f3f787ce14f4a20c,2020,Romantic,Happy
Bhadra Shaila - Telugu,Hariharan,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/4BTRB0PtkvEqSOPbOIcxfX,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
"Yemaindo Yemo Ee Vela (From ""Tholiprema"")",S. P. Balasubrahmanyam,S.P. Balasubrahmanyam Birthday Special Telugu Hits Vol-1,2020-06-02,https://open.spotify.com/track/6UJSRwOlWsJTFB5UFyJU2R,https://i.scdn.co/image/ab67616d0000b273181c1c67b2b6f37658ee9063,2020,Romantic,Happy
Daagudu Mootha Dandakor,Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/2cU4tV0SivYANbzWEV7EVl,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
"Nenu Nee Veena Nai (From ""Prema Geema Janta Nai"")",Deepu,Telugu Love Songs Vol - 1,2020-02-13,https://open.spotify.com/track/7sT8CmTzNFKTl9HGZfuKbX,https://i.scdn.co/image/ab67616d0000b2734f829ea8fb12aa14235653e0,2020,Romantic,Happy
"Abba Nanagunna (From ""Allari Mogudu"")",S. P. Balasubrahmanyam,Retro Telugu Hits Of Spb & Chitra,2020-06-12,https://open.spotify.com/track/6hQ0sUnKltFjsHuUCxVVFS,https://i.scdn.co/image/ab67616d0000b27354fd7d52ad9bb7d2444363c5,2020,Romantic,Happy
Yedavaku Yedavaku,Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/18fwo8xVT9aHBNTPCa1myP,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
"Gudivaada Gummaro (From ""Bangaru Bullodu"")",S. P. Balasubrahmanyam,"Retro Telugu Hits Of Spb, Chitra & Balakrishna",2020-06-17,https://open.spotify.com/track/0uxDMWTZ1KJXT3CQg5XJFz,https://i.scdn.co/image/ab67616d0000b273fe2ae79f3e63a42b3f1ae848,2020,Romantic,Happy
"Modatti Saari (From ""Doosukeltha"")",Rahul Sipligunj,Telugu Love Songs Vol - 2,2020-02-13,https://open.spotify.com/track/74uc9u2Zt467rpmMDP6MGu,https://i.scdn.co/image/ab67616d0000b27396fb7b091fa6fa31ef13b225,2020,Romantic,Happy
Poddunne Manamu,Videogyan Nursery Rhymes,"Telugu Nursery Rhymes for Children, Vol. 1",2020-09-30,https://open.spotify.com/track/7couEnd3PhxGWTHMdkYwKs,https://i.scdn.co/image/ab67616d0000b273e86d7aeb4bca1a4c9166f8d4,2020,Romantic,Happy
Telugu Cypher,YAAGAA,Telugu Cypher,2020-12-14,https://open.spotify.com/track/5sWhZG43H0NbW5LRe2hPPW,https://i.scdn.co/image/ab67616d0000b273d1c00ca8b8e43f37708154fb,2020,Romantic,Happy
"Vennelaki Yem Telisu (From ""Abbayegaru"")",S. P. Balasubrahmanyam,Retro Telugu Hits Of Spb & Chitra,2020-06-12,https://open.spotify.com/track/7uJoIcguhS6u9q1lMkt2BV,https://i.scdn.co/image/ab67616d0000b27354fd7d52ad9bb7d2444363c5,2020,Romantic,Happy
Theme Of Miss India - Telugu,Harika Narayan,Miss India,2020-10-29,https://open.spotify.com/track/1OhwBPbp3XXxGNxMD8SJt6,https://i.scdn.co/image/ab67616d0000b273b25d7d3a8c18b343a2f1036d,2020,Romantic,Happy
Sri Ram Ramethi - Telugu,M. M. Keeravaani,Sri Rama Navami Bhakti Patalu,2020-10-27,https://open.spotify.com/track/76tLpjlKpJ4rrYGDRyzRsP,https://i.scdn.co/image/ab67616d0000b273f0213851f64c78ef3b6f3888,2020,Romantic,Happy
